"","Name","Rating","latitude","longitude","price","review_count","categories"
"268","Truck Yard - Houston",4,29.75017,-95.35589,"$$",255,"Food Stands Cheesesteaks"
"269","Rim Tanon",4.5,29.7340213532774,-95.4147996660098,"$$",235,"Thai"
"270","Star Fish",4.5,29.773899,-95.39795,"$$$",233,"Seafood Wine Bars"
"271","Yauatcha",4,29.740199,-95.462726,"$$$",504,"Dim Sum Tea Rooms"
"272","Underdogs Pub",4.5,29.77047,-95.40345,"$",113,"Pubs Sports Bars"
"273","Around the Corner",4.5,29.7467267366316,-95.3580480587744,"$$",153,"Bars Coffee & Tea Pizza"
"274","Kolache Shoppe",4.5,29.7325297,-95.4405447,"$",163,"Bakeries Czech Breakfast & Brunch"
"275","MAX's Wine Dive",3.5,29.748418,-95.385446,"$$",480,"Wine Bars American (New) Breakfast & Brunch"
"276","Brasil",3.5,29.74255,-95.40225,"$$",1093,"Coffee & Tea Breakfast & Brunch Pizza"
"277","The Cajun Stop",3.5,29.74465,-95.35997,"$$",483,"Cajun/Creole Seafood Comfort Food"
"278","Double Trouble Caffeine & Cocktails",4,29.7386443124593,-95.3796647839797,"$",311,"Coffee & Tea Cocktail Bars"
"279","Argentina Cafe",4,29.7351398468018,-95.4661560058594,"$$",336,"Latin American Argentine Cafes"
"280","West Alabama Ice House",4,29.738294,-95.407836,"$",258,"Dive Bars"
"281","Yia Yia Mary's",3.5,29.74753,-95.45791,"$$",637,"Greek Mediterranean Bars"
"282","House of Pies",3.5,29.7370767525924,-95.4191069481519,"$",764,"Diners Breakfast & Brunch Bakeries"
"283","Asahi Sushi",4,29.68877,-95.4131533,"$$",305,"Sushi Bars Japanese"
"284","Sprinkles Cupcakes",3.5,29.7418776858198,-95.4459005221725,"$$",625,"Desserts Cupcakes"
"285","Torchy's Tacos",3.5,29.8027435445819,-95.4034541865077,"$",593,"Breakfast & Brunch Tacos"
"286","Lee's Fried Chicken & Donuts",3.5,29.7817,-95.397911,"$",553,"Southern Donuts Chicken Shop"
"287","The Ginger Man",4,29.7158699035645,-95.4146423339844,"$$",327,"Beer Gardens Beer Bar"
"288","Soma Sushi",3.5,29.7707939147949,-95.410026550293,"$$",601,"Sushi Bars Asian Fusion Ramen"
"289","Revelry on Richmond",4,29.734076,-95.399994,"$$",339,"Cocktail Bars Pubs Sports Bars"
"290","Antica Osteria",4,29.725282,-95.413276,"$$$",289,"Italian"
"291","Red Lion British Pub",3.5,29.74565,-95.41098,"$$",572,"Pubs British Fish & Chips"
"292","Revival Market",3.5,29.78114,-95.39701,"$$",478,"Specialty Food Cafes Breakfast & Brunch"
"293","El Taconazo",4.5,29.79624,-95.36723,"$",153,"Tacos Food Trucks"
"294","Green Vegetarian Cuisine",4,29.7068261375452,-95.4765787190491,"$$",396,"Kosher Vegetarian Vegan"
"295","Throughgood Coffee",4.5,29.81061,-95.41157,"$",148,"Coffee & Tea"
"296","Fluff Bake Bar",4,29.7519,-95.37702,"$$",276,"Bakeries Desserts Patisserie/Cake Shop"
"297","Teapresso Bar",4.5,29.80146,-95.41061,"$",139,"Coffee & Tea Bubble Tea Juice Bars & Smoothies"
"298","BB's Tex-Orleans",3.5,29.745212,-95.391735,"$$",587,"Cajun/Creole"
"299","Dolce Neve",4.5,29.7975550443026,-95.3830682705128,"$$",119,"Desserts Gelato"
"300","El Tiempo Cantina- Washington",4,29.7709916,-95.4189711,"$$",498,"Mexican Tex-Mex"
"301","Minuti Coffee",4,29.760608,-95.362771,"$",229,"Coffee & Tea Gelato Breakfast & Brunch"
"302","On The Kirb",4,29.7275609954157,-95.4188848876245,"$$",285,"Sports Bars Gastropubs"
"303","Chicken Station",4.5,29.73594,-95.30192,"$",102,"Peruvian Latin American Chicken Shop"
"304","Hopdoddy Burger Bar",3.5,29.7434077212214,-95.4535202868672,"$$",624,"Burgers"
"305","JuiceLand",4.5,29.78171,-95.39227,"$",142,"Salad Juice Bars & Smoothies Vegetarian"
"306","La Carafe",4,29.76313,-95.36183,"$$",204,"Wine Bars"
"307","Pappasito's Cantina",4,29.7344,-95.4177,"$$",463,"Tex-Mex"
"308","Indika",4,29.744766,-95.387886,"$$$",415,"Indian Bars"
"309","Neil's Bahr",4.5,29.7522031,-95.3555475,"$",182,"Bars Arcades Comic Books"
"310","Amy's Ice Creams",3.5,29.7327722279579,-95.4124352565504,"$",486,"Ice Cream & Frozen Yogurt"
"311","Champ Burger",4.5,29.7496832,-95.3404681,"$",168,"Burgers Hot Dogs Sandwiches"
"312","Carrabba's - The Original on Kirby",4,29.7364881579311,-95.4183509045328,"$$",384,"Italian Pizza Wine Bars"
"313","Ruggles Black",4,29.7313688242292,-95.4180035698364,"$$",430,"American (New) French Asian Fusion"
"314","Blonde Biscotti",4.5,29.753483914171,-95.3914768711639,"$",127,"Coffee & Tea Bakeries"
"315","Luce Ave Coffee Roasters",4.5,29.7321800545204,-95.4410584643483,"$",130,"Coffee & Tea Coffee Roasteries"
"316","Brasserie 19",3.5,29.7531949,-95.40723,"$$$",536,"French Brasseries Breakfast & Brunch"
"317","CoCo Crepes, Waffles & Coffee - Rice Village",4,29.71481,-95.41435,"$",236,"Creperies Coffee & Tea Waffles"
"318","Poke In The Bowl",4.5,29.74425,-95.38821,"$$",126,"Poke Hawaiian"
"319","Retrospect Coffee Bar",4.5,29.7359088,-95.3752621,"$",145,"Coffee & Tea Creperies Bakeries"
"320","King's Bierhaus",4,29.8041431,-95.4274122,"$$",429,"German American (New) Beer Bar"
"321","Jus' Mac",3.5,29.81066,-95.39966,"$$",687,"American (New)"
"322","Piada Italian Street Food",4,29.76099,-95.42052,"$",290,"Salad Italian Sandwiches"
"323","Nom Mi Street",4.5,29.72768,-95.36291,"$",150,"Vietnamese Food Trucks Asian Fusion"
"324","El Real Tex-Mex Cafe",3.5,29.74428,-95.39355,"$$",757,"Tex-Mex"
"325","Simply Pho",3.5,29.7438866872047,-95.3777434239426,"$",454,"Vietnamese"
"326","Poison Girl",4,29.74254,-95.40109,"$",406,"Dive Bars Whiskey Bars"
"327","Velvet Taco",4.5,29.74432,-95.3906499,"$$",163,"Tacos American (New) Breakfast & Brunch"
"328","KA Sushi",4,29.803124,-95.4107372,"$$",333,"Japanese Sushi Bars"
"329","Treebeards",4,29.7621854179471,-95.3618420932421,"$",186,"Cajun/Creole Southern Cafeteria"
"330","The Nook Cafe",4.5,29.7228360572704,-95.3372083291225,"$",160,"Coffee & Tea Bakeries Music Venues"
"331","Julep",4,29.7676141,-95.3779718,"$$",300,"Cocktail Bars Tapas/Small Plates Whiskey Bars"
"332","Treats of Mexico",5,29.73455,-95.33094,"$",63,"Candy Stores Shaved Ice Ice Cream & Frozen Yogurt"
"333","Pho Binh",4,29.781788,-95.390205,"$$",332,"Vietnamese"
"334","Heights Asian Cafe",4,29.80626,-95.3995599,"$$",428,"Chinese Vietnamese"
"335","The Fish",4,29.7523809637171,-95.3772068023682,"$$",355,"Sushi Bars Japanese"
"336","Fajitas A Go Go",4,29.7237821167041,-95.4189620912075,"$$",298,"Tex-Mex Vegetarian Mexican"
"337","Hickory Hollow",3.5,29.770642,-95.39779,"$$",442,"Barbeque American (Traditional) Southern"
"338","Harry's Restaurant",3.5,29.74657,-95.38112,"$$",412,"Breakfast & Brunch"
"339","The Waffle Bus",4,29.75712,-95.36442,"$",334,"Sandwiches Food Trucks Waffles"
"340","Postino Heights",4,29.78306,-95.3985299,"$$",217,"Italian Wine Bars Breakfast & Brunch"
"341","Da Marco",4,29.74313,-95.397814,"$$$$",308,"Italian"
"342","Street Food Thai Market",4.5,29.80417,-95.38505,"$$",127,"Thai Laotian"
"343","Rainbow Lodge",4,29.8045101165771,-95.4296264648438,"$$$",427,"American (New) Seafood Wine Bars"
"344","Guadalajara Mexican Grille & Bar",4,29.72957,-95.4236899,"$$",305,"Mexican"
"345","LES NOO'DLE",4.5,29.752078,-95.3918897,"$$",164,"Vietnamese Noodles Soup"
"346","Churrascos River Oaks",4,29.742367,-95.409116,"$$$",295,"Latin American Seafood Brazilian"
"347","The Original OKRA Charity Saloon",4,29.7623005,-95.3613281,"$$",261,"Bars"
"348","Batanga",3.5,29.7623427,-95.3614479,"$$",889,"Tapas/Small Plates Cocktail Bars Latin American"
"349","Cuchara Restaurant",3.5,29.748418,-95.385446,"$$",580,"Mexican"
"350","Hearsay on the Green",4,29.752967,-95.361335,"$$",356,"American (New) Cocktail Bars"
"351","Maggiano's Little Italy",3.5,29.74507,-95.460509,"$$",567,"Italian Bars"
"352","Tacos A Go Go",4,29.781857507123,-95.3900327670036,"$",396,"Mexican Tex-Mex"
"353","Hungry's- Rice Village",3.5,29.71784,-95.41363,"$$",595,"Breakfast & Brunch Vegan American (Traditional)"
"354","Federal American Grill",4,29.7670059204102,-95.409065246582,"$$",419,"American (New) Burgers Cocktail Bars"
"355","Glazed The Doughnut Cafe",3.5,29.6934395109868,-95.4116455176902,"$",672,"Donuts Bakeries Coffee & Tea"
"356","Beet Box Blend Bar",4.5,29.7530079,-95.4033585,"$$",154,"Juice Bars & Smoothies Vegan Acai Bowls"
"357","Padna's Cajun Eatery",4.5,29.7443,-95.38613,"$$",147,"Cajun/Creole Seafood"
"358","Tarka Indian Kitchen",4,29.80303,-95.41111,"$",379,"Indian"
"359","Gloria's Latin Cuisine",3.5,29.7467295,-95.377229,"$$",490,"Tex-Mex Dance Clubs Salvadoran"
"360","Café Rabelais",4,29.7167059779167,-95.4156891256571,"$$",295,"French Brasseries"
"361","Songkran Thai Kitchen",4,29.7565604,-95.4573055,"$$",312,"Thai Bars"
"362","Star Pizza 2",3.5,29.7700571,-95.3961846,"$$",397,"Pizza Salad Bars"
"363","Mala Sichuan Bistro",4,29.744239,-95.3932558,"$$",368,"Chinese"
"364","Patrenella's",4,29.76912,-95.4021,"$$",313,"Italian"
"365","Heights Bier Garten",4,29.79764,-95.41031,"$$",203,"Cocktail Bars Beer Gardens Wine Bars"
"366","Christy's Donuts",4,29.75307,-95.3924,"$",202,"Donuts Breakfast & Brunch Bakeries"
"367","The Grove",3.5,29.7526501477753,-95.3603514211737,"$$",672,"American (New)"
"368","Puebla's Mexican Kitchen",4.5,29.808234,-95.389334,"$",142,"Mexican Breakfast & Brunch"
"369","Muiishi Makirritos",4.5,29.75017,-95.35589,"$",149,"Japanese Food Trucks Sushi Bars"
"370","Pat Greer's Kitchen",4.5,29.755708,-95.387011,"$$",89,"Vegan Desserts"
"371","The Pass",4,29.75893,-95.38559,"$$$$",255,"American (New) Bars"
"372","Tongue-Cut Sparrow",4.5,29.7619988,-95.3612549,"$$",75,"Cocktail Bars Speakeasies Venues & Event Spaces"
"373","Cafe Ginger",4,29.7533149,-95.4012396,"$$",330,"Chinese Sushi Bars Seafood"
"374","Gatlin's BBQ",3.5,29.8204165146057,-95.4290675846557,"$$",570,"Barbeque"
"375","Pi Pizza",4,29.7733824717744,-95.3979023918509,"$$",331,"Pizza Bars Desserts"
"376","Sozo Sushi & Lounge",4,29.7500602132296,-95.4624052428372,"$$",271,"Sushi Bars"
"377","Helen Greek Food and Wine",4,29.71728,-95.41606,"$$",304,"Greek Wine Bars"
"378","Black Walnut Café",3.5,29.7156649613601,-95.4153938263893,"$$",565,"American (New) Breakfast & Brunch Cafes"
"379","100% Taquito",4,29.7291112,-95.429681,"$",430,"Mexican Salad Soup"
"380","Pluckers Wing Bar",3.5,29.7735952,-95.4093677,"$$",761,"Chicken Wings Sports Bars"
"381","Dot Coffee Shop",4,29.701002768483,-95.2951214856751,"$$",397,"American (Traditional) Diners Breakfast & Brunch"
"382","La Table",4,29.7473478503039,-95.4616583121282,"$$$",218,"Desserts French Mediterranean"
"383","El Tiempo Cantina",4,29.75631,-95.34151,"$$",271,"Mexican Tex-Mex"
"384","Houston's Famous Deli",4.5,29.6851238,-95.399255,"$",134,"Delis Sandwiches Soup"
"385","JuiceWell",4.5,29.7323431688041,-95.4374713822438,"$$",113,"Live/Raw Food Juice Bars & Smoothies Beverage Store"
"386","Bodegas Taco Shop",3.5,29.723803,-95.387708,"$",484,"Mexican Bars Tex-Mex"
"387","Unos P'nches Tacos",4.5,29.8041456666703,-95.3778756782413,"$",146,"Mexican Breakfast & Brunch Sandwiches"
"388","Natachee's Supper 'n Punch",3.5,29.7387577,-95.3795168,"$$",409,"American (Traditional) Burgers Breakfast & Brunch"
"389","Johnny's Gold Brick",4.5,29.809816,-95.399101,"$$",114,"Cocktail Bars"
"390","Katz's Deli & Bar",3.5,29.744855,-95.389568,"$$",833,"Delis Sandwiches American (Traditional)"
"391","Pepper Twins",4,29.7530888020992,-95.40378279984,"$$",227,"Szechuan"
"392","Grand Lux Cafe",3.5,29.7412259641579,-95.4629382423279,"$$",731,"Desserts American (Traditional) Seafood"
"393","Brooklyn Meatball",4.5,29.757522,-95.365165,"$$",143,"Italian Sandwiches Salad"
"394","The Union Kitchen",4,29.8186757,-95.4293346,"$$",286,"American (New) Breakfast & Brunch"
"395","Guadalajara Del Centro",3.5,29.7540366752636,-95.3644546895492,"$$",389,"Mexican Tex-Mex"
"396","Brown Bag Deli",4,29.7429574202865,-95.4098572936291,"$",184,"Delis Sandwiches"
"397","Snooze an A.M. Eatery",4,29.80146,-95.41061,"$$",239,"Breakfast & Brunch Sandwiches Coffee & Tea"
"398","Niko Niko's Greek & American Cafe",4,29.7630777,-95.3624346,"$$",213,"Food Stands Greek"
"399","Angela's Oven",4.5,29.80957,-95.39725,"$",125,"Bakeries Breakfast & Brunch"
"400","Cedar Creek Bar & Grill",3.5,29.80349,-95.41771,"$$",628,"Bars American (Traditional) Burgers"
"401","La Sicilia",4.5,29.74425,-95.38821,"$$",91,"Bakeries Desserts Cafes"
"402","Nouveau Antique Art Venue",4,29.74298,-95.37562,"$$",253,"Bars Venues & Event Spaces"
"403","Hubcap Grill",3.5,29.80303,-95.41939,"$",475,"Burgers"
"404","Andalucia Tapas Restaurant & Bar",3.5,29.753411,-95.364196,"$$",384,"Tapas Bars"
"405","Saigon House",4,29.7420023983918,-95.3764757012738,"$",227,"Vietnamese Seafood Noodles"
"406","Beer Market Co - Studemont",4,29.7671159390386,-95.3917187200568,"$$",290,"Sports Bars Beer Bar American (Traditional)"
"407","The French Fry House",4.5,29.7304474769317,-95.3601673990488,"$",95,"American (Traditional) Comfort Food"
"408","Laurenzo's Restaurant",3.5,29.77069,-95.40562,"$$",397,"American (New) Steakhouses Seafood"
"409","Pasha",4,29.7148246765137,-95.4138641357422,"$$",259,"Turkish Mediterranean"
"410","Fleming's Prime Steakhouse & Wine Bar- Houston",4,29.738118,-95.416578,"$$$",304,"Steakhouses Wine Bars Seafood"
"411","Lua Viet Kitchen",4.5,29.73883,-95.39914,"$$",172,"Vietnamese"
"412","Zen Japanese Izakaya",4,29.74762,-95.4103499,"$$",175,"Izakaya Sushi Bars"
"413","Under the Volcano",4,29.72527,-95.4147,"$$",309,"Latin American Cocktail Bars"
"414","Bellissimo Ristorante",4,29.804596,-95.381574,"$$",191,"Italian"
"415","Bacco Wine & Spirits",4.5,29.7275861,-95.4208844,"$$",136,"Wine Bars Pizza"
"416","The Flat",4,29.7515201568604,-95.3986434936523,"$$",236,"Lounges American (New)"
"417","Local Foods",4.5,29.783645,-95.398487,"$$",107,"Sandwiches Salad Bars"
"418","Potente",4.5,29.7572378866031,-95.3574474900742,"$$$",124,"Italian Seafood"
"419","Hubcap Grill",4,29.760158,-95.360458,"$",284,"Burgers"
"420","Pizzeria Solario",4,29.7347932634449,-95.4411491633683,"$$",256,"Pizza Italian Salad"
"421","Sonoma Wine Bar & Restaurant",4,29.7344229,-95.4208099,"$$",215,"Wine Bars Tapas/Small Plates Venues & Event Spaces"
"422","Bayou City Seafood and Pasta",4,29.7325683,-95.4575265,"$$",387,"Cajun/Creole Seafood"
"423","Taqueria Del Sol",4,29.68577,-95.27652,"$",305,"Mexican Breakfast & Brunch"
"424","Villa Arcos",4,29.75569,-95.33947,"$",190,"Mexican Breakfast & Brunch Tex-Mex"
"425","Leeland House",4,29.74654,-95.35827,"$$",158,"Cafes Breakfast & Brunch Bars"
"426","Lucio's BYOB",4,29.758326,-95.385579,"$$$",196,"American (New) Wine Bars"
"427","Pepperoni's - Montrose",4,29.7453,-95.3916,"$",320,"Pizza"
"428","Doris Metropolitan",4.5,29.7401110665359,-95.4105090728078,"$$$",114,"Mediterranean Steakhouses"
"429","The Davenport",4,29.73403,-95.4112899,"$$",219,"Lounges"
"430","Cafe Brussels",4,29.77355,-95.3722,"$$",237,"Belgian French Beer Gardens"
"431","Plonk! Beer & Wine Bistro",4,29.8284049,-95.4302624,"$$",310,"Wine Bars American (New)"
"432","Spicy Girl",4,29.7389040962956,-95.3801608710199,"$$",221,"Chinese"
"433","Eloise Nichols Grill &  Liquors",4,29.742388,-95.4505148,"$$",256,"Seafood Southern American (New)"
"434","burger-chan",4.5,29.7307402490013,-95.4318419,"$",107,"Hot Dogs Burgers Breakfast & Brunch"
"435","Casian Crawfish",4.5,29.68662,-95.29768,"$$",145,"Seafood Vietnamese Cajun/Creole"
"436","The Union Kitchen",3.5,29.7057177104364,-95.4420052760595,"$$",484,"American (New)"
"437","EQ Heights",4,29.7902470237642,-95.3972217813134,"$",199,"Cafes Coffee & Tea Breakfast & Brunch"
"438","Michiru Sushi",4,29.729959,-95.436875,"$$",277,"Sushi Bars Asian Fusion"
"439","The Community Bar",4,29.7462648,-95.3782144,"$$",208,"Sports Bars Steakhouses"
"440","BB's Tex-Orleans",3.5,29.73362,-95.42607,"$$",399,"Cajun/Creole"
"441","El Bolillo Bakery",4.5,29.71331,-95.31565,"$",111,"Desserts Bakeries"
"442","Cowboys & Indians Tex-In Kitchen",4,29.75182,-95.38547,"$$",238,"Indian American (Traditional) Comfort Food"
"443","Thai Bistro",4,29.72885116865,-95.430332305127,"$$",316,"Thai"
"444","Bistecca",4,29.744848,-95.383987,"$$$",154,"Steakhouses Italian"
"445","Fresco Cafe Italiano",4.5,29.7287262957213,-95.4316117488783,"$$",132,"Italian Pasta Shops Pizza"
"446","The New Potato",5,29.76498,-95.33388,"$",59,"Pubs Venues & Event Spaces"
"447","Fainmous BBQ",4,29.66818,-95.4637,"$",267,"Barbeque"
"448","Kim Tai Restaurant",4,29.74481,-95.37352,"$",186,"Vietnamese"
"449","Theo's Restaurant",3.5,29.74492,-95.39031,"$$",415,"Greek American (Traditional) Diners"
"450","Toasters Houston",3.5,29.7670099,-95.3561957,"$$",339,"Breakfast & Brunch"
"451","Surya India",4,29.7685441737493,-95.4102170839906,"$$",215,"Indian"
"452","Esther's Cajun Cafe & Soul Food",4,29.84202,-95.40257,"$$",233,"Soul Food Cajun/Creole"
"453","Gyro Hut",4.5,29.69939,-95.3857,"$",103,"Halal Mediterranean Middle Eastern"
"454","The Raven Grill",4,29.72589,-95.40649,"$$",328,"American (New)"
"455","Lupe Tortilla",3.5,29.7319201223644,-95.4167838585085,"$$",437,"Mexican Tex-Mex Gluten-Free"
"456","Qin Dynasty",4,29.728036,-95.427238,"$$",321,"Chinese"
"457","Canopy",3.5,29.73745,-95.39069,"$$",420,"American (New) Desserts Breakfast & Brunch"
"458","B&T Cafe",4.5,29.73829,-95.40848,"$",99,"Vietnamese Sandwiches Bubble Tea"
"459","The Burger Palace",3.5,29.7373403318794,-95.468168980426,"$$",419,"Burgers Bars Tacos"
"460","Cottonwood",3.5,29.8182730404055,-95.4100037265833,"$$",469,"American (New) Gastropubs Cocktail Bars"
"461","III Forks Prime Steakhouse",3.5,29.7541953989078,-95.3647297788593,"$$$",336,"Steakhouses"
"462","Hopdoddy Burger Bar",3.5,29.7162254040932,-95.4152624205775,"$$",381,"Burgers"
"463","Wanna Bao",4,29.74769,-95.38019,"$$",236,"Szechuan Shanghainese"
"464","Grand Prize Bar",4,29.73037,-95.39164,"$",202,"Beer Bar Cocktail Bars Dive Bars"
"465","Cavo Coffee",4,29.7324177,-95.4372501,"$",172,"Coffee & Tea Breakfast & Brunch"
"466","Theodore Rex",4.5,29.767778,-95.3540249,"$$$",99,"American (New) Modern European"
"467","Better Luck Tomorrow",4,29.78122,-95.39861,"$$",186,"Bars Gastropubs American (New)"
"468","Mango Beach",4,29.78005,-95.38199,"$",149,"Ice Cream & Frozen Yogurt Desserts Shaved Ice"
"469","Croissant-Brioche",4,29.71727,-95.41624,"$",296,"Bakeries French Coffee & Tea"
"470","House of Fries",4.5,29.843105,-95.472766,"$",169,"Burgers Sandwiches Hot Dogs"
"471","Crave Cupcakes",3.5,29.7219899847057,-95.4188816423278,"$$",347,"Cupcakes"
"472","Sushi Wabi",3.5,29.7325544804335,-95.4407161474228,"$$",383,"Japanese Sushi Bars"
"473","Stone's Throw",4,29.742622,-95.3966718,"$$",176,"Cocktail Bars Lounges"
"474","Liberty Station",4,29.76783,-95.37967,"$$",181,"Bars"
"475","Arnaldo Richard's Picos",3.5,29.7337646484375,-95.4180526733398,"$$",608,"Mexican Tex-Mex Breakfast & Brunch"
"476","Elevation Burger",3.5,29.7322773584081,-95.4184300435165,"$",493,"Burgers"
"477","La Grange",3.5,29.7434907,-95.4011294,"$$",308,"Bars Mexican Seafood"
"478","Moving Sidewalk",4.5,29.7621269226074,-95.3612213134766,"$$",120,"Cocktail Bars"
"479","Aqui",4,29.7446941347201,-95.3880482912063,"$$$",206,"Asian Fusion Tapas/Small Plates"
"480","Holman Draft Hall",4,29.7402447,-95.3797844,"$$",162,"Beer Gardens Breakfast & Brunch Sports Bars"
"481","Ginger & Fork",4,29.775371,-95.408767,"$$",198,"Chinese Cocktail Bars"
"482","Public Services Wine & Whisky",4.5,29.7633728,-95.3612154,"$$",111,"Wine Bars Whiskey Bars"
"483","Rosemont",4,29.7450888338771,-95.3905721727364,"$$",264,"Cocktail Bars Lounges"
"484","The Village Bakery",4.5,29.7250223,-95.4167514,"$$",107,"Bakeries Desserts Custom Cakes"
"485","Java Lava Brew",4.5,29.7274883509414,-95.3855465153081,"$$",117,"Breakfast & Brunch Hawaiian Cocktail Bars"
"486","La Fendee Mediterranean Grill",4,29.743457,-95.396209,"$$",237,"Mediterranean Hookah Bars"
"487","Miyako",4,29.77024,-95.407674,"$$",237,"Japanese Sushi Bars"
"488","Khun Kay Thai Cafe",3.5,29.7556184,-95.3919551,"$",416,"Thai"
"489","Good Dog",4,29.738886777925,-95.3952345997095,"$",188,"Hot Dogs Food Trucks"
"490","Doberman's Bar & Grill",4.5,29.76731,-95.40966,"$",109,"American (New) Cajun/Creole Sports Bars"
"491","Telwink Grill",4,29.7017555236816,-95.3043365478516,"$",214,"American (Traditional) Diners Breakfast & Brunch"
"492","Kulture",4,29.7545999989511,-95.3567959944427,"$$",170,"Southern Comfort Food"
"493","Shake Shack",3.5,29.7396529991527,-95.4628195613623,"$$",366,"Burgers Hot Dogs"
"494","Grotto Downtown",4,29.7539178,-95.3571966,"$$",234,"Italian Wine Bars Tapas/Small Plates"
"495","Ploughman's Deli & Cafe",5,29.840683,-95.420117,"$",71,"Cafes Delis"
"496","Bernie's Burger Bus",4,29.8062298601927,-95.3989635407925,"$$",221,"Burgers"
"497","Dessert Gallery Bakery & Cafe",3.5,29.73351,-95.4192,"$",394,"Desserts Bakeries Cafes"
"498","369 Oriental Bistro",4,29.7445052,-95.3916639,"$$",237,"Chinese"
"499","Simone on Sunset",4,29.72333,-95.4158,"$$",245,"Wine Bars Cocktail Bars"
"500","Dona Maria",4.5,29.75787,-95.34309,"$",93,"Mexican"
