"","Name","Rating","latitude","longitude","price","review_count","categories"
"280","Gato",4,40.7255312,-73.9951947,"$$$",1008,"Mediterranean Spanish Bars"
"281","Churrascaria Plataforma",4,40.76202,-73.98765,"$$$$",1250,"Brazilian Steakhouses"
"282","Fish",4,40.731734,-74.003463,"$$",1373,"Seafood"
"283","Kura",4.5,40.7266868,-73.9835794,"$$$$",408,"Japanese Sushi Bars"
"284","Van Leeuwen Artisan Ice Cream",4,40.7277,-73.98768,"$$",861,"Desserts Coffee & Tea Ice Cream & Frozen Yogurt"
"285","Trattoria L'incontro",4.5,40.7763330374196,-73.9105868339539,"$$$",832,"Italian Pizza Salad"
"286","Union Square Cafe",4,40.73775,-73.987874,"$$$",1106,"American (New) Cafes Bars"
"287","Le Barricou",4,40.71118,-73.95003,"$$",1166,"Breakfast & Brunch French Bars"
"288","Petee's Pie Company",4.5,40.7192158508607,-73.9912822511308,"$",601,"Bakeries Coffee & Tea Desserts"
"289","Morgenstern's Finest Ice Cream",4,40.7215872315503,-73.9931092527003,"$$",1343,"Ice Cream & Frozen Yogurt"
"290","Shu Jiao Fu Zhou Cuisine Restaurant",4.5,40.7184290357839,-73.9916928979573,"$",580,"Chinese"
"291","Rizzo's Fine Pizza",4.5,40.720852,-73.984456,"$$",606,"Pizza Wine Bars Beer Bar"
"292","Luzzos La Pizza Napoletana",4,40.730551,-73.9834846,"$$",1005,"Italian Pizza"
"293","Radegast Hall and Biergarten",4,40.716641,-73.961498,"$$",1260,"Pubs German Venues & Event Spaces"
"294","Sons of Thunder",4.5,40.74786,-73.97589,"$$",698,"Hot Dogs Poke"
"295","Despaña",4.5,40.7210686,-73.9979083,"$$",530,"Specialty Food Spanish Imported Food"
"296","Tom's",4,40.674491,-73.963439,"$$",1201,"Diners American (Traditional) Breakfast & Brunch"
"297","Barn Joo",4,40.73684,-73.99069,"$$",1319,"Korean Barbeque Cocktail Bars"
"298","Levain Bakery",4.5,40.8049739,-73.9551513,"$$",628,"Bakeries"
"299","Bosie Tea Parlor",4,40.73126,-74.00361,"$$",858,"Coffee & Tea Tea Rooms Breakfast & Brunch"
"300","DOMODOMO",4,40.72803,-74.00167,"$$$",704,"Japanese Sushi Bars"
"301","Craft",4,40.73818,-73.98866,"$$$$",948,"American (New)"
"302","Cafe Luluc",4,40.68447,-73.99214,"$$",1268,"French Breakfast & Brunch Cafes"
"303","Amorino Gelato",4,40.7328781769148,-73.9938826429885,"$$",850,"Gelato Desserts Macarons"
"304","Shanghai Cafe",3.5,40.71726,-73.99721,"$",2025,"Shanghainese Dim Sum"
"305","Benjamin Steakhouse",4,40.7518,-73.97896,"$$$$",1015,"Steakhouses Seafood"
"306","Num Pang Kitchen",4,40.7503831245874,-73.9761078759491,"$",1098,"Cambodian Sandwiches"
"307","Hangawi",4,40.746737,-73.984662,"$$$",1050,"Vegetarian Korean Vegan"
"308","Cannelle Patisserie",4.5,40.76017183023,-73.8920721786869,"$$",680,"Bakeries Desserts Coffee & Tea"
"309","Blue Ribbon Sushi",4,40.72612,-74.0025299,"$$$",1024,"Sushi Bars Japanese"
"310","Casa Enrique",4,40.743404338358,-73.954350367693,"$$",988,"Mexican"
"311","Barboncino Pizza & Bar",4.5,40.67209,-73.95731,"$$",848,"Pizza Bars Italian"
"312","Zest Sushi",4,40.7178344726563,-73.9899597167969,"$$",742,"Sushi Bars Japanese Thai"
"313","Russ & Daughters Cafe",4,40.7196253171697,-73.9895758930263,"$$",783,"Bagels Coffee & Tea Delis"
"314","Johny's Luncheonette",4.5,40.7444458007812,-73.9930725097656,"$",807,"Breakfast & Brunch Burgers Sandwiches"
"315","Maison Premiere",4,40.7142031,-73.9614855,"$$$",1053,"Seafood Bars American (Traditional)"
"316","MUD",4,40.72905,-73.98668,"$$",1066,"Coffee & Tea Breakfast & Brunch"
"317","Pearl Oyster Bar",4,40.7314099,-74.00197,"$$$",793,"Seafood Wine Bars Tapas/Small Plates"
"318","Harney & Sons SoHo",4.5,40.7214398332376,-73.9994008558221,"$$",665,"Coffee & Tea"
"319","Sweet Moment",4.5,40.71763,-73.99714,"$$",592,"Coffee & Tea Ice Cream & Frozen Yogurt Waffles"
"320","Sea",3.5,40.71807,-73.960044,"$$",2736,"Thai Cocktail Bars"
"321","Olea",4,40.6877844,-73.9706046,"$$",794,"Breakfast & Brunch Mediterranean Beer, Wine & Spirits"
"322","Bobwhite Counter",4.5,40.7236015861162,-73.9790162460327,"$$",684,"Southern Comfort Food Beer, Wine & Spirits"
"323","The Flatiron Room",4.5,40.74452,-73.99049,"$$$",698,"Lounges Jazz & Blues American (Traditional)"
"324","Takahachi Bakery",4,40.71393,-74.00822,"$$",779,"Bakeries Japanese Coffee & Tea"
"325","Housing Works Bookstore Café",4.5,40.72454,-73.9965931,"$",546,"Bookstores Cafes"
"326","Patzeria Family & Friends",4.5,40.7615,-73.98754,"$$",876,"Italian Pizza Seafood"
"327","Boqueria Spanish Tapas - Flatiron",4,40.7402927726298,-73.9940709810079,"$$$",1152,"Spanish Tapas Bars Wine Bars"
"328","Pegu Club",4,40.726579,-73.999861,"$$$",955,"Lounges Cocktail Bars American (New)"
"329","Death & Co",4,40.72589,-73.9847,"$$$",1409,"Lounges Cocktail Bars"
"330","Westville - East",4,40.72847,-73.98213,"$$",988,"American (Traditional) Beer Bar Bakeries"
"331","Beyond Sushi",4.5,40.76331,-73.97717,"$$",542,"Sushi Bars Vegan Kosher"
"332","The Grey Dog",4,40.740624,-74.000648,"$$",994,"Breakfast & Brunch American (Traditional) Sandwiches"
"333","Rincon Criollo",4.5,40.7489644,-73.8690814,"$$",721,"Cuban"
"334","La Maison du Macaron",4,40.74318,-73.99419,"$$",866,"Macarons Coffee & Tea"
"335","Butter Lane",4,40.7264944895101,-73.9841490983963,"$",1182,"Bakeries Cupcakes Cooking Classes"
"336","Rudy's Bar & Grill",4,40.76004,-73.99182,"$",1010,"Dive Bars Hot Dogs"
"337","PMF Pardon My French",4,40.72473,-73.98115,"$$",797,"French Cocktail Bars Breakfast & Brunch"
"338","Yakitori Totto",4,40.765375,-73.983114,"$$$",1220,"Japanese"
"339","The Thirsty Koala",4,40.774532,-73.9086153,"$$",947,"Australian Bars"
"340","The Smith",3.5,40.7310675,-73.9886217,"$$",1820,"American (New) Breakfast & Brunch Cocktail Bars"
"341","Flex Mussels",4,40.77637,-73.95646,"$$$",962,"Seafood Desserts Belgian"
"342","BaoHaus",3.5,40.7324690923782,-73.9857136011124,"$",1833,"Chinese Taiwanese"
"343","Lady M Cake Boutique",4,40.775501,-73.962231,"$$$",1008,"Bakeries Desserts Custom Cakes"
"344","Fresco Gelateria",4.5,40.7288182060487,-73.9872518859138,"$",447,"Gelato Ice Cream & Frozen Yogurt Breakfast & Brunch"
"345","Boba Guys",4.5,40.720657,-73.984542,"$",597,"Coffee & Tea Bubble Tea"
"346","Parker & Quinn",4,40.75264,-73.98502,"$$",1136,"American (New) Bars Breakfast & Brunch"
"347","Café Zaiya",4,40.7523,-73.98043,"$",1116,"Japanese Desserts"
"348","Ayada Thai",4,40.7433662414551,-73.8876037597656,"$$",999,"Thai"
"349","La Colombe Coffee",4.5,40.72396,-73.99643,"$$",636,"Coffee & Tea"
"350","Brindle Room",4,40.72829,-73.98271,"$$",940,"American (New) Bars Breakfast & Brunch"
"351","Casellula",4,40.76499,-73.98835,"$$",873,"Wine Bars American (New)"
"352","Soba-ya",4,40.7296485900879,-73.9878845214844,"$$",1365,"Japanese Noodles"
"353","Little Branch",4,40.73013,-74.005046,"$$$",1007,"Lounges Cocktail Bars Speakeasies"
"354","Il Corallo Trattoria",4,40.7262073,-74.0018919,"$$",838,"Italian Pizza"
"355","Maialino",4,40.738437,-73.985686,"$$$",1272,"Italian Breakfast & Brunch Bars"
"356","Vezzo",4,40.7445,-73.98139,"$$",1147,"Pizza Pasta Shops"
"357","La Esquina",3.5,40.721372,-73.997529,"$$",1885,"Latin American Breakfast & Brunch Mexican"
"358","Westville Chelsea",4,40.74185,-74,"$$",1039,"American (New) Breakfast & Brunch"
"359","Murray's Cheese Bar",4,40.7312,-74.00322,"$$",685,"American (New) Wine Bars Breakfast & Brunch"
"360","Arepas Cafe",4,40.755835,-73.927691,"$$",819,"Venezuelan Spanish Caterers"
"361","Coppelia",4,40.73897,-73.99995,"$$",1164,"Cuban"
"362","The Ginger Man",4,40.749459,-73.982743,"$$",1288,"Bars Breweries"
"363","Carroll Place",4,40.7286329,-73.9998011,"$$",892,"Italian Wine Bars Venues & Event Spaces"
"364","Havana Central",4,40.75831,-73.98416,"$$",1826,"Cuban Latin American"
"365","Xixa",4.5,40.7104,-73.95854,"$$$",515,"Mexican Tapas/Small Plates"
"366","Baba's Pierogies",4.5,40.67687,-73.98633,"$$",328,"Modern European Slovakian"
"367","Zen Ramen & Sushi",4.5,40.751743,-73.98899,"$$",763,"Sushi Bars Ramen Salad"
"368","Flex Mussels",4,40.737437,-73.999661,"$$$",818,"Seafood Bars"
"369","House of Small Wonder",4,40.7188839655893,-73.9606090848567,"$$",657,"Sandwiches Breakfast & Brunch Japanese"
"370","Pepe Rosso Social",4,40.72007,-73.99618,"$$",726,"Italian"
"371","Xe May Sandwich Shop",4.5,40.7272,-73.98493,"$",571,"Sandwiches Vietnamese"
"372","Dun-Well Doughnuts",4,40.707743,-73.940202,"$",782,"Donuts Coffee & Tea"
"373","Lillie's Victorian Establishment",4,40.7614625,-73.9860519,"$$",1298,"Bars Gastropubs Burgers"
"374","Culture Espresso",4,40.7521922375529,-73.985756306206,"$$",841,"Coffee & Tea"
"375","Apothèke",4,40.71439,-73.99815,"$$$",1361,"Lounges Cocktail Bars"
"376","EN Japanese Brasserie",4,40.7306,-74.00698,"$$$",1185,"Japanese Diners Bars"
"377","2nd Ave Deli",4,40.74519,-73.97918,"$$",1076,"Delis Kosher Sandwiches"
"378","Print",4,40.76452,-73.99586,"$$$",825,"American (New) Breakfast & Brunch"
"379","Frying Pan",4,40.7521174043978,-74.0090024471283,"$$",1403,"Bars Landmarks & Historical Buildings"
"380","Osteria Morini Manhattan",4,40.7219179851303,-73.9976472073402,"$$$",1038,"Italian Cocktail Bars Wine Bars"
"381","Vida Verde",4.5,40.7650089,-73.983215,"$$",661,"Cocktail Bars Mexican Venues & Event Spaces"
"382","burger joint",3.5,40.7642604687359,-73.978533363932,"$$",2228,"American (Traditional) Burgers"
"383","Aux Merveilleux De Fred",4.5,40.738362,-74.004134,"$$",291,"Desserts Bakeries"
"384","Very Fresh Noodles",4,40.7423387008486,-74.00625,"$$",654,"Taiwanese Chinese Noodles"
"385","Bozu",4,40.7129,-73.95749,"$$",778,"Japanese Sushi Bars Asian Fusion"
"386","Ray's Candy Store",4.5,40.726324,-73.983699,"$",342,"Desserts Ice Cream & Frozen Yogurt Hot Dogs"
"387","LIC Market",4,40.74745,-73.94552,"$$",715,"Breakfast & Brunch American (New) Bars"
"388","Yakitori Taisho",3.5,40.729535,-73.9892642,"$$",1521,"Sushi Bars Izakaya Comfort Food"
"389","Laojie Hotpot",4.5,40.6389709339157,-74.0046846944427,"$$",362,"Hot Pot"
"390","The Drunken Munkey",4.5,40.78098,-73.94751,"$$",809,"Indian Cocktail Bars"
"391","S'MAC",3.5,40.730212,-73.983724,"$$",2099,"American (Traditional) Gluten-Free Vegetarian"
"392","Brooklyn Bagel & Coffee Company",4.5,40.76055,-73.92176,"$",599,"Bagels Coffee & Tea"
"393","Victor's Cafe",4,40.7629499,-73.98403,"$$$",1288,"Cuban Tapas Bars Lounges"
"394","Le Parisien",4,40.7454079308793,-73.9791478306885,"$$",881,"French Salad Breakfast & Brunch"
"395","Taverna Kyclades - East Village",4,40.7310782469639,-73.9825163036585,"$$",736,"Greek Seafood Mediterranean"
"396","The Islands",4,40.6770523794749,-73.9634169638157,"$$",663,"Caribbean"
"397","The Farm On Adderley",4,40.63965,-73.96754,"$$",1102,"American (New) Breakfast & Brunch Cocktail Bars"
"398","Room Service",3.5,40.76176,-73.9898,"$$",1745,"Thai"
"399","Sushi by Bou",5,40.75851,-73.98322,"$$$",272,"Sushi Bars Japanese"
"400","Blind Tiger Ale House",4,40.731926,-74.003223,"$$",848,"American (Traditional) Pubs"
"401","Westville - West",4,40.7340046,-74.0041863,"$$",906,"American (Traditional) Comfort Food Vegetarian"
"402","Georgetown Cupcake",4,40.7238244169484,-73.9994524607132,"$$",841,"Bakeries Desserts"
"403","5 Napkin Burger",3.5,40.76018,-73.99113,"$$",1860,"Burgers"
"404","Hillstone Restaurant",4,40.7427534,-73.9847308,"$$$",856,"American (New) Sushi Bars"
"405","Shake Shack",4,40.778888,-73.955004,"$$",1313,"Burgers Juice Bars & Smoothies Ice Cream & Frozen Yogurt"
"406","John's of Times Square",3.5,40.75823,-73.98836,"$$",1876,"Pizza"
"407","Taboonette",4,40.7347009,-73.9927323,"$$",707,"Mediterranean Middle Eastern American (New)"
"408","Market Table",4,40.7297659255873,-74.0037665277862,"$$$",752,"American (New) Wine Bars Desserts"
"409","Junior's Restaurant",3.5,40.6901654162858,-73.9819239670089,"$$",1515,"Bakeries Diners"
"410","Miscelanea NY",4.5,40.72686,-73.99075,"$",295,"Coffee & Tea Mexican Sandwiches"
"411","Yemen Cafe & Restaurant",4.5,40.6899167976363,-73.9936561765076,"$$",426,"Middle Eastern Cafes Soup"
"412","Hillstone Restaurant",4,40.7582412110122,-73.9688767764436,"$$$",989,"Jazz & Blues American (New) Sushi Bars"
"413","Bunna Cafe",4.5,40.705042,-73.928078,"$$",493,"Ethiopian Vegan African"
"414","Ramen-Ya",4,40.732536,-74.001681,"$$",870,"Ramen"
"415","TAO Uptown",3.5,40.76269,-73.97147,"$$$",2343,"Asian Fusion"
"416","Karczma",4.5,40.729977,-73.955128,"$$",504,"Polish"
"417","Capizzi",4.5,40.75744,-73.99357,"$$",704,"Pizza"
"418","Amy's Bread",4,40.76121,-73.99024,"$",1043,"Bakeries Sandwiches Coffee & Tea"
"419","Vitae",4,40.7555884,-73.9785483,"$$$",745,"American (New) Wine Bars Venues & Event Spaces"
"420","Basta Pasta",3.5,40.73881,-73.9940699,"$$",1331,"Italian"
"421","Boqueria Spanish Tapas - Soho",4,40.724912,-74.0021299,"$$$",873,"Spanish"
"422","BoCaphe",4,40.7220786,-73.9975506,"$$",963,"Vietnamese Breakfast & Brunch French"
"423","Eclair Bakery",4.5,40.756722,-73.966611,"$$",475,"Bakeries Coffee & Tea Desserts"
"424","BondSt",4,40.726934,-73.994404,"$$$",900,"Japanese Sushi Bars"
"425","Red Hook Lobster Pound",4,40.6797687107191,-74.0103686973453,"$$",934,"Seafood"
"426","Ipanema Restaurant",4,40.757072217349,-73.9807795529175,"$$",1080,"Brazilian Latin American Portuguese"
"427","The Meatball Shop",4,40.7182749,-73.9576213,"$$",1176,"American (Traditional) Italian"
"428","Five Senses",4,40.747573158626,-73.9863122632311,"$$",1120,"Korean Barbeque"
"429","CajunSea & Oyster Bar",4,40.7483352,-73.9867701,"$$",996,"Cajun/Creole Seafood Breakfast & Brunch"
"430","Ki Sushi",4,40.68764,-73.9901,"$$",645,"Sushi Bars Japanese"
"431","Blue Water Grill",3.5,40.7367052239392,-73.990823108743,"$$$",1441,"Seafood Sushi Bars"
"432","Stuffed Ice Cream",4.5,40.72805,-73.98538,"$",502,"Ice Cream & Frozen Yogurt"
"433","Porto Rico Importing Company",4.5,40.729492,-74.001621,"$",417,"Coffee & Tea Candy Stores Herbs & Spices"
"434","Fishmarket Restaurant",4.5,40.70717,-74.00192,"$$",465,"Seafood Chinese Asian Fusion"
"435","Sottocasa Pizzeria",4.5,40.688285,-73.989006,"$$",563,"Pizza Italian"
"436","Gallaghers Steakhouse",4,40.762876,-73.983837,"$$$",883,"Steakhouses Seafood American (Traditional)"
"437","Gyu-Kaku Japanese BBQ",4,40.75537,-73.97054,"$$$",1056,"Japanese Barbeque"
"438","Barrio Chino",4,40.718022,-73.990026,"$$",1057,"Mexican Bars"
"439","Song E Napule",4.5,40.72813,-74.00188,"$$",346,"Pizza Italian"
"440","Piacere",4,40.7196979,-73.9951175,"$$",643,"Pizza Italian"
"441","Eight Turn Crêpe",4,40.6912509,-73.9832589,"$",558,"Creperies Ice Cream & Frozen Yogurt Caterers"
"442","Chuko",4,40.680784,-73.967455,"$$",999,"Asian Fusion Ramen"
"443","Don Antonio",4,40.762711,-73.986708,"$$",1235,"Pizza Italian"
"444","Heidi's House By The Side Of The Road",4.5,40.772189,-73.955029,"$$",560,"Wine Bars Comfort Food Gluten-Free"
"445","Salinas",4,40.7436999,-74.00314,"$$$",846,"Spanish Bars"
"446","Taureau",4.5,40.72452,-74.00569,"$$$",556,"Fondue French"
"447","La Colombe Coffee",4.5,40.728221,-73.993165,"$$",542,"Coffee & Tea"
"448","Dear Irving",4.5,40.7360568971331,-73.9872401005554,"$$$",571,"Cocktail Bars Lounges"
"449","Omar's Mediterranean East Midtown",4.5,40.75905,-73.969273,"$$",566,"Middle Eastern Mediterranean Salad"
"450","Sugar Freak",4,40.7646298318085,-73.9159499108791,"$$",1494,"Cajun/Creole Southern Breakfast & Brunch"
"451","Aunt Jake's",4,40.7190315,-73.9977161,"$$",943,"Italian Wine Bars Pasta Shops"
"452","Supper",4,40.7229,-73.98527,"$$",1190,"Italian"
"453","Tompkins Square Bagels - Avenue A",4,40.72823,-73.9823,"$",946,"Bagels"
"454","Crispo",4,40.7392469,-74.0016882,"$$$",895,"Italian"
"455","Zundo-Ya",4,40.7308616638184,-73.9899444580078,"$$",652,"Ramen"
"456","Chef's Table at Brooklyn Fare",4.5,40.7561930774282,-73.9966090932068,"$$$$",456,"Japanese"
"457","Sergimmo Salumeria",4.5,40.754296,-73.995498,"$$",625,"Italian Sandwiches Caterers"
"458","Boka",3.5,40.729519,-73.989104,"$$",1407,"Korean"
"459","Pye Boat Noodle",4.5,40.76043,-73.92152,"$$",658,"Thai Noodles"
"460","Perry St",4,40.73442,-74.00971,"$$$",885,"American (New) French Asian Fusion"
"461","The Mermaid Inn",4,40.7887398925594,-73.9744491607132,"$$",971,"Seafood Breakfast & Brunch Sandwiches"
"462","Bar Pa Tea",4,40.72136,-73.99675,"$",526,"Bubble Tea Ice Cream & Frozen Yogurt Tea Rooms"
"463","Barcade",4,40.71204,-73.95113,"$$",1021,"Bars Arcades Do-It-Yourself Food"
"464","Cornerstone Cafe",4,40.7220618263077,-73.983249573445,"$$",1021,"Italian Breakfast & Brunch American (New)"
"465","Han Dynasty",4,40.732072,-73.988074,"$$",1069,"Szechuan Bars"
"466","The Kati Roll Company",4,40.75269,-73.98466,"$",1387,"Indian Halal"
"467","Flip Sigi",4,40.73405,-74.00642,"$$",591,"Filipino Asian Fusion Mexican"
"468","Caracas Arepa Bar",4,40.713214,-73.957397,"$$",779,"Venezuelan"
"469","Katsu-Hama",4,40.75638,-73.97759,"$$",1116,"Japanese"
"470","Hill Country Barbecue Market",3.5,40.74428,-73.99041,"$$",2056,"Barbeque Southern Bars"
"471","Gelso & Grand",4,40.7194089547259,-73.9973777877722,"$$",609,"Italian Pasta Shops Pizza"
"472","Gyu-Kaku Japanese BBQ",4,40.75908,-73.98989,"$$",1078,"Japanese Barbeque"
"473","Sprinkles Cupcakes",4,40.763251,-73.967564,"$$",928,"Bakeries Desserts Cupcakes"
"474","Ed's Lobster Bar",4,40.72211,-73.99769,"$$$",888,"Seafood Bars American (Traditional)"
"475","Shake Shack",4,40.715283,-74.014799,"$$",890,"Burgers Ice Cream & Frozen Yogurt"
"476","La Pulperia Hell's Kitchen",4.5,40.7609037798437,-73.9905203491259,"$$$",670,"Latin American Seafood Bars"
"477","Terri",4,40.74252,-73.9923,"$$",816,"Sandwiches Juice Bars & Smoothies Vegan"
"478","Hometown Hotpot & BBQ",4,40.71931,-73.9968899,"$$",982,"Hot Pot Barbeque"
"479","Nobu Fifty Seven",4,40.7636210840864,-73.9765048613641,"$$$$",1058,"Sushi Bars Japanese Asian Fusion"
"480","Saigon Vietnamese Sandwich Deli",4,40.7199582,-73.9958631,"$",579,"Sandwiches Vietnamese"
"481","Cupcake Market",4.5,40.7271614074707,-73.9867095947266,"$$",260,"Cupcakes Bakeries Desserts"
"482","Mikey Likes It Ice Cream",4.5,40.729393,-73.981352,"$",448,"Ice Cream & Frozen Yogurt"
"483","Clover Club",4,40.6846046447754,-73.9921875,"$$",706,"Lounges American (Traditional) Cocktail Bars"
"484","Buddha Bodai Kosher Vegetarian Restaurant",4,40.7138543,-73.9989484,"$$",883,"Chinese Kosher Vegan"
"485","Strip House - Downtown",4,40.7343990253109,-73.9934115938377,"$$$$",925,"Steakhouses Seafood"
"486","Tanoshi Sushi Sake Bar",4.5,40.767568,-73.952815,"$$$$",554,"Sushi Bars Japanese Seafood"
"487","SkyIce Sweet & Savory",4,40.6806411743164,-73.9772872924805,"$$",684,"Ice Cream & Frozen Yogurt Thai"
"488","Café China",4,40.7499225208569,-73.9819464127197,"$$",1256,"Szechuan"
"489","Big Wong",3.5,40.71624,-73.99842,"$",1328,"Chinese Seafood"
"490","Tabaré",4,40.713046,-73.958968,"$$",602,"Latin American"
"491","Uncle Boons",4,40.7211328622237,-73.9943286309159,"$$$",740,"Thai"
"492","Grom",4,40.7305271761439,-74.0024042129517,"$$",854,"Ice Cream & Frozen Yogurt Gelato"
"493","Flor De Mayo",4,40.78609,-73.97658,"$$",1093,"Chinese Peruvian Cocktail Bars"
"494","Dekalb Market Hall",4,40.690584,-73.982326,"$$",534,"Food Court"
"495","Kenka",3.5,40.72913,-73.988465,"$$",1467,"Sushi Bars Japanese"
"496","The Wayland",4.5,40.7251,-73.9778,"$$",466,"Bars"
"497","The Three Monkeys",4,40.76405,-73.98311,"$$",971,"Sports Bars Beer Gardens Beer Bar"
"498","Greecologies",4.5,40.7202330882667,-73.9964868578209,"$$",385,"Juice Bars & Smoothies Ice Cream & Frozen Yogurt Greek"
"499","Bouchon Bakery & Cafe",4,40.768538,-73.982923,"$$",1313,"Bakeries French Cafes"
"500","Ootoya Times Square",4,40.75487,-73.98599,"$$",759,"Japanese Sushi Bars"
